id, user_id,loo_id,issue_type,comment,picture_url,state,source,gender,resolved_at,created_at,updated_at
2586,Z854,90,no water,,,resolved,hardware,male,1456524347083,1455456901632,1452826760594
2587,L2975,79,dirty,,,resolved,app,female,1459068198916,1458692622024,1458106751225
2588,Q1801,4,broken,,,resolved,app,female,1457826972525,1453658045370,1456587003989
2589,H1016,42,no water,,,resolved,app,female,1457574177317,1457482499297,1455273369933
2590,C8632,76,dirty,,,pending,hardware,female,,1455828085231,1459672675927
2591,L1930,12,no soap,,,resolved,app,female,1460409070135,1459919180879,1452734827900
2592,O643,74,dirty,,,pending,hardware,male,,1457882830444,1455213972348
2593,F8841,16,no soap,,,resolved,app,male,1458596473226,1458410229516,1457499378972
2594,C8888,1,no water,,,pending,app,female,,1453643074761,1457257522185
2595,H340,30,no water,,,resolved,hardware,female,1459644919988,1454911670076,1452806160690
2596,U6305,22,broken,,,resolved,app,female,1458605255754,1454618329094,1457275169047
2597,R7903,84,no soap,,,resolved,app,male,1457526026337,1457391870917,1458922614504
2598,H1283,86,no soap,,,resolved,hardware,male,1457685467542,1457244022216,1455817471240
2599,B6929,84,dirty,,,pending,hardware,male,,1458809888048,1459774734349
2600,Z5407,67,dirty,,,resolved,app,female,1456689371883,1456601623437,1456534593456
2601,U3884,70,no water,,,resolved,hardware,male,1457181464450,1456483294086,1456947215272
2602,C4554,85,no soap,,,pending,app,female,,1457208520821,1453334097014
2603,V3769,88,no water,,,pending,hardware,male,,1452994295069,1458290584592
2604,L3822,31,no soap,,,pending,app,female,,1455121130102,1453553374360
2605,D1134,57,no soap,,,pending,app,male,,1453679283098,1455722576193
2606,S999,12,no water,,,resolved,hardware,male,1458423831068,1457587654661,1455063572051
2607,G6382,99,no soap,,,pending,app,female,,1458086928271,1456019869026
2608,I9425,73,no soap,,,pending,hardware,female,,1457792890793,1455955539365
2609,A1570,66,no soap,,,resolved,app,male,1455353983728,1455350619266,1455232995002
2610,Y6590,83,broken,,,pending,app,male,,1459603801328,1458892137945
2611,D5470,85,broken,,,resolved,hardware,female,1457882512166,1457568249402,1454588505487
2612,S5468,72,broken,,,resolved,hardware,female,1458691451077,1454548975288,1459583894316
2613,M7015,19,no soap,,,pending,app,male,,1452774538662,1454612680094
2614,C3751,10,broken,,,resolved,hardware,female,1459976787951,1456161479890,1455793877530
2615,E1578,26,broken,,,resolved,app,male,1459766748776,1454519668419,1453988043296
2616,K9818,55,no water,,,resolved,hardware,male,1458134067620,1457692357473,1456780230208
2617,L2710,61,no soap,,,pending,app,female,,1457176050239,1453801840816
2618,B8378,62,no water,,,pending,app,male,,1454651467910,1456745495768
2619,C1991,96,broken,,,pending,app,male,,1457660067026,1454410316383
2620,C1710,78,no water,,,pending,app,male,,1459281870145,1453036238636
2621,O4640,9,no soap,,,pending,hardware,female,,1453089692547,1453882469333
2622,U3418,65,no soap,,,resolved,app,male,1458085445476,1457406067840,1459726655395
2623,S6084,45,no soap,,,resolved,app,male,1457403928022,1454811635543,1452935347299
2624,A172,88,no water,,,pending,app,male,,1453140526041,1459537430574
2625,W9944,96,dirty,,,pending,hardware,female,,1456341341202,1458675136829
2626,M9332,6,dirty,,,pending,hardware,male,,1460320614251,1454013598520
2627,S5213,88,no water,,,resolved,app,male,1457809514688,1457434144027,1455006092641
2628,V8361,41,dirty,,,pending,app,female,,1454032045766,1458849972341
2629,N9825,61,dirty,,,pending,app,male,,1456848113825,1457785645012
2630,L986,22,broken,,,pending,app,male,,1456863042306,1454782782744
2631,K4430,75,no soap,,,resolved,app,female,1456158159470,1455674203274,1460288069942
2632,Y3681,62,no soap,,,resolved,app,male,1458267743672,1458102857276,1457541841757
2633,O8074,51,no soap,,,pending,hardware,female,,1456457634276,1456400432872
2634,M8076,88,dirty,,,pending,app,male,,1454472620850,1457735507815
2635,Q7659,48,dirty,,,pending,hardware,female,,1458430859968,1453039717679
2636,J1768,44,no water,,,pending,app,female,,1458468073411,1457523867624
2637,X5689,62,broken,,,pending,app,female,,1457426187200,1455987018522
2638,L2311,16,dirty,,,pending,app,male,,1453855309680,1458305007367
2639,I6367,33,dirty,,,pending,app,female,,1457195040209,1453562397211
2640,C6980,42,no water,,,resolved,app,female,1460189032415,1453661262645,1459577562239
2641,Q8725,45,dirty,,,resolved,app,female,1459919912256,1458067926449,1457032972425
2642,B2017,46,dirty,,,pending,app,female,,1454717839959,1459872013301
2643,F7843,97,no water,,,pending,app,male,,1459017926236,1453428035986
2644,K1928,86,no soap,,,resolved,hardware,male,1458954414790,1456005334007,1458080887530
2645,P5848,98,broken,,,resolved,hardware,female,1457758786054,1455259336825,1459233924669
2646,L8899,56,no water,,,pending,app,male,,1455160812422,1455502604258
2647,C3745,88,no soap,,,resolved,hardware,female,1457054484830,1456545084498,1454025831047
2648,S7012,57,dirty,,,resolved,app,female,1455766495817,1453764700790,1453455603853
2649,N4404,57,broken,,,pending,app,female,,1457026104586,1452923539153
2650,S9336,90,no water,,,resolved,app,female,1460125816602,1457086056376,1455752226580
2651,J9305,65,no water,,,resolved,hardware,female,1455439380797,1454174890754,1457176246540
2652,G8635,40,broken,,,resolved,app,male,1459133347309,1452878897636,1454428335844
2653,O420,98,no water,,,resolved,hardware,female,1459686913681,1459099259060,1453979206244
2654,D3861,12,no water,,,resolved,hardware,female,1457793469815,1453582351139,1457669207934
2655,V9570,54,no soap,,,pending,app,female,,1452696680553,1452797588836
2656,K1990,26,dirty,,,resolved,app,female,1456973567222,1456947246643,1458785687616
2657,X1350,69,no soap,,,pending,app,female,,1454700814994,1456169285057
2658,O7210,58,no water,,,resolved,hardware,female,1455079972868,1454489215509,1456009042462
2659,U5220,3,no soap,,,pending,app,female,,1456506076087,1455609132622
2660,X5560,8,no soap,,,resolved,app,male,1458899101087,1458541903441,1452695260354
2661,F1878,11,broken,,,pending,app,female,,1453093432881,1456417749708
2662,T1961,63,dirty,,,resolved,app,female,1456036676058,1455745381324,1455086918294
2663,I933,59,no water,,,pending,hardware,female,,1457114310436,1456432874128
2664,I289,40,broken,,,resolved,app,male,1456188408321,1455924842149,1458879099799
2665,G94,92,dirty,,,pending,app,male,,1458819837826,1456172711472
2666,D2613,90,dirty,,,pending,hardware,male,,1458612943766,1458675243277
2667,A6258,56,broken,,,pending,hardware,female,,1459648096501,1457074548161
2668,R4583,30,dirty,,,resolved,app,female,1457554058170,1456864071625,1458963706997
2669,K7548,6,dirty,,,resolved,app,male,1457892408754,1457356678145,1457955040838
2670,K2685,33,no water,,,resolved,app,male,1459764175601,1459465116713,1454167835207
2671,J7328,34,broken,,,pending,hardware,female,,1454798946249,1459030447194
2672,Q8530,11,no water,,,resolved,app,female,1458901703583,1453565224329,1460193367382
2673,F1588,59,dirty,,,resolved,app,male,1459248475159,1453430781222,1456995340103
2674,M424,79,no soap,,,pending,app,female,,1454576482627,1458768634370
2675,M4451,86,broken,,,pending,hardware,female,,1455688203816,1456917912319
2676,H5303,67,no water,,,pending,app,male,,1457945135643,1458906456179
2677,W9815,34,no soap,,,pending,app,male,,1458138736652,1457842088117
2678,X179,10,broken,,,pending,hardware,male,,1459063630724,1454870836115
2679,E7310,72,dirty,,,resolved,app,male,1459983929413,1459629406541,1456986010890
2680,U1431,68,dirty,,,pending,hardware,male,,1455227044256,1457323144835
2681,O2564,13,dirty,,,pending,app,female,,1457778540128,1454702139398
2682,N1801,21,no soap,,,pending,app,male,,1455629218443,1459575184576
2683,O940,13,no water,,,resolved,hardware,male,1457110575715,1456959725362,1458692486745
2684,J9258,99,dirty,,,resolved,hardware,male,1457634858687,1453252493786,1457503215924
2685,D7885,31,no soap,,,pending,hardware,female,,1459162520715,1460328977555
2686,U3891,62,dirty,,,pending,hardware,male,,1453587743055,1452742082272
2687,I8397,13,no soap,,,resolved,app,male,1459690876511,1453469532124,1454625295448
2688,L854,48,no soap,,,pending,app,female,,1456637868591,1452682891754
2689,N5388,93,no water,,,resolved,hardware,male,1460182637701,1459856195874,1453795715263
2690,L9409,70,broken,,,resolved,app,female,1459678407828,1458278285504,1455774493232
2691,N803,29,broken,,,resolved,hardware,female,1454594164856,1454316328424,1456448856657
2692,Z1461,41,dirty,,,resolved,app,female,1459450744056,1454871918557,1454294126774
2693,O646,99,no water,,,pending,hardware,male,,1456215462285,1458735285355
2694,W8392,20,dirty,,,pending,hardware,female,,1458897269918,1454622283640
2695,L7455,24,no water,,,resolved,app,male,1461060215675,1460275778134,1459740022002
2696,X7238,44,broken,,,pending,app,female,,1453723937406,1453701035928
2697,O7776,45,no soap,,,resolved,hardware,female,1460871807360,1460077002742,1458172419224
2698,X8445,16,no water,,,pending,app,male,,1453033856663,1453216746462
2699,A7303,27,no water,,,resolved,hardware,male,1459203144332,1458415466388,1458278578463
2700,S4515,93,no water,,,resolved,app,female,1457912685077,1453006097599,1457287562744
2701,I3857,1,broken,,,pending,hardware,female,,1453190868597,1453849617501
2702,M8368,90,no soap,,,pending,hardware,male,,1458533034919,1456441742089
2703,R4330,74,no water,,,resolved,app,female,1456811351641,1456664254414,1457533913593
2704,Z3443,44,broken,,,pending,app,female,,1458733083995,1456136554593
2705,M3607,63,no soap,,,resolved,hardware,male,1454116765555,1453637692281,1456714842892
2706,U8364,54,no soap,,,pending,app,female,,1459705618347,1459366529913
2707,B1063,77,broken,,,pending,hardware,male,,1456704256628,1459854520878
2708,M2800,43,no soap,,,resolved,app,male,1459884450865,1459572161630,1457358907520
2709,Q6734,67,broken,,,pending,app,female,,1454755767160,1456355144607
2710,J3247,80,no water,,,resolved,hardware,female,1461178000863,1460326443847,1452726151460
2711,M7658,44,no soap,,,pending,hardware,male,,1459185855755,1452885677186
2712,I7149,22,no water,,,pending,app,male,,1457457434775,1456456841564
2713,J5293,98,dirty,,,resolved,app,female,1460193700383,1456426200025,1456207735144
2714,Y9334,91,dirty,,,resolved,app,male,1456867784761,1456795582457,1460025866836
2715,N2504,46,no water,,,pending,app,male,,1456991734584,1457626546078
2716,I5857,20,no water,,,resolved,app,male,1456352657129,1452782817629,1457008278486
2717,S9027,79,no water,,,resolved,app,female,1459791329150,1455585800993,1457736244729
2718,W4843,87,no water,,,pending,app,male,,1455827738237,1457161587392
2719,N5612,91,dirty,,,resolved,hardware,female,1454632792398,1454512163337,1456440772887
2720,M743,26,no water,,,pending,app,male,,1458712326278,1455056891748
2721,L9393,24,no soap,,,resolved,hardware,female,1459620741410,1458237737564,1459070164048
2722,A6609,45,dirty,,,resolved,app,male,1458276560769,1458116010852,1454359851241
2723,Q7522,60,broken,,,pending,hardware,male,,1457536873094,1458191944642
2724,K9689,82,no soap,,,resolved,hardware,male,1456893992668,1454416937124,1460114537225
2725,V4105,8,no soap,,,resolved,app,male,1456111991234,1453211413454,1454290285894
2726,P1871,38,no soap,,,resolved,hardware,female,1455090895412,1454540854767,1453453488566
2727,B3746,50,broken,,,pending,hardware,female,,1452677093239,1453074152758
2728,C1289,22,no soap,,,pending,app,female,,1456653751169,1458132736663
2729,E7799,95,no water,,,resolved,hardware,male,1457021706162,1456452100826,1455964401977
2730,C5180,74,no soap,,,pending,hardware,female,,1453007988016,1459691021906
2731,O2577,23,no soap,,,pending,app,female,,1457267034743,1456029296289
2732,T1107,93,no water,,,pending,hardware,female,,1457850924252,1458158945319
2733,Z8686,16,dirty,,,pending,app,female,,1455229100338,1455825568504
2734,Y8554,40,dirty,,,resolved,hardware,female,1459841609411,1459624712035,1458446524485
2735,M5636,20,dirty,,,pending,hardware,female,,1457570180153,1457635747023
2736,B304,49,broken,,,resolved,app,male,1460510189137,1459791721829,1456878615000
2737,P1542,82,dirty,,,pending,hardware,male,,1455549369664,1452728012782
2738,I3414,30,dirty,,,pending,app,male,,1454056509320,1452859430865
2739,P5798,38,no water,,,pending,hardware,female,,1455322991641,1458157745015
2740,G9996,38,broken,,,pending,app,male,,1455322675702,1456528180167
2741,U275,57,no soap,,,pending,hardware,female,,1460333370836,1458438580626
2742,A1167,12,dirty,,,resolved,app,female,1460076101595,1456000648517,1459889516686
2743,Y3372,33,dirty,,,resolved,app,male,1458747258848,1454551798502,1457006688199
2744,J843,54,no water,,,resolved,app,female,1454973810990,1453045850899,1459490776655
2745,K2312,83,broken,,,pending,hardware,female,,1456359083790,1456053185550
2746,V9285,14,no soap,,,pending,app,male,,1454170624762,1453141848136
2747,Q3029,78,broken,,,resolved,app,female,1458430234357,1454992487661,1459574244915
2748,X3544,94,no soap,,,pending,hardware,male,,1458907027620,1455183941761
2749,A2766,39,no soap,,,pending,app,male,,1457958687884,1457517346350
2750,M2693,58,dirty,,,resolved,app,male,1460511214984,1459963756069,1454336590871
2751,I231,20,broken,,,pending,hardware,female,,1457968858952,1457495095161
2752,T383,68,broken,,,pending,app,female,,1455822319088,1454426855142
2753,M6783,84,dirty,,,resolved,hardware,female,1459188356369,1453663505623,1459526139531
2754,L7746,97,dirty,,,resolved,app,female,1456183770895,1455795942904,1457065066431
2755,L1591,1,no water,,,resolved,app,male,1455447580373,1453904127080,1456353327352
2756,G2235,65,no water,,,pending,app,male,,1457177637340,1459824830066
2757,T5463,6,dirty,,,pending,app,female,,1457095399947,1453757436407
2758,N5862,61,no soap,,,pending,hardware,male,,1453981420599,1454773760842
2759,O5529,80,no soap,,,pending,app,female,,1457081924577,1460331562034
2760,U8418,34,no soap,,,pending,hardware,female,,1454664017765,1456073147339
2761,A1852,97,no soap,,,resolved,hardware,female,1456894738659,1455316917190,1452700221226
2762,F682,19,no water,,,pending,hardware,female,,1458336920663,1459263759075
2763,N7288,14,no soap,,,resolved,app,female,1458911382890,1456905263476,1458517045662
2764,P5039,82,no water,,,resolved,app,female,1458087548151,1457271349850,1459661032124
2765,U3036,70,broken,,,resolved,app,female,1456833287832,1454333138514,1456996488110
2766,C1538,74,broken,,,resolved,hardware,female,1457324781767,1452672838868,1457918606580
2767,E8247,70,no soap,,,resolved,hardware,male,1459310679615,1459231463266,1460094200499
2768,U4145,6,broken,,,pending,hardware,male,,1455842176094,1459434422771
2769,I8232,74,broken,,,pending,hardware,female,,1455575616277,1454205986311
2770,N8636,44,no water,,,pending,hardware,female,,1458566706898,1454163788418
2771,U4664,13,broken,,,pending,hardware,female,,1458287908847,1459651946289
2772,G9763,96,no soap,,,pending,hardware,female,,1457848063517,1452877049602
2773,X4879,49,dirty,,,resolved,app,female,1459864767389,1459521584696,1458364401959
2774,M3339,16,dirty,,,resolved,app,male,1458504844025,1457919936502,1459303425480
2775,S2844,94,dirty,,,pending,hardware,female,,1454609558068,1456170203569
2776,U2252,76,dirty,,,pending,app,male,,1458603104460,1453699958420
2777,E5582,8,no soap,,,pending,app,female,,1459172111766,1453219427601
2778,Z32,55,broken,,,resolved,app,female,1456554158651,1455458962053,1458048740114
2779,V8364,6,dirty,,,pending,app,male,,1454102801961,1456062547823
2780,X264,32,dirty,,,resolved,hardware,female,1458373035041,1457859273703,1460041370861
2781,V4949,54,no water,,,pending,app,female,,1457926118630,1453358616778
2782,C3593,48,no water,,,resolved,hardware,female,1459780093723,1457318277054,1454030966748
